time,value
160.3705,0.002986793
160.3878,0.002985268
160.4249,0.002970276
160.4415,0.002951164
160.4747,0.00293541
160.4912,0.002919884
160.5078,0.00290493
160.5462,0.002933121
160.5637,0.002951088
160.5967,0.002922516
160.6125,0.002904892
160.629,0.002891273
160.6622,0.002917595
160.6837,0.002917595
160.7168,0.002904701
160.7336,0.002891273
160.7505,0.00287529
160.7836,0.002906609
160.7996,0.002904472
160.8163,0.002891502
160.8584,0.00291851
160.8753,0.002949638
160.8915,0.002934112
160.9247,0.002961273
160.9415,0.002961464
160.9578,0.002943916
160.9942,0.002970848
161.0114,0.002970085
161.0439,0.002950478
161.0605,0.002932739
161.0774,0.002916298
161.1105,0.002945137
161.1365,0.002943382
161.1746,0.003004837
161.1914,0.00302021
161.2077,0.003002319
161.2414,0.003027305
161.2574,0.003025398
161.274,0.003008995
161.3138,0.003032112
161.3303,0.003030777
161.3635,0.003016968
161.38,0.002998848
161.3968,0.002981338
161.4298,0.003007851
161.4468,0.00300499
161.4957,0.002972412
161.5119,0.003009643
161.5577,0.002974968
161.5747,0.002999763
161.6077,0.002969246
161.6307,0.002951813
161.6638,0.002942581
161.6806,0.00292717
161.6969,0.002911568
161.7302,0.002938766
161.7473,0.002939148
161.7632,0.002923393
161.8053,0.002949829
161.8224,0.002980385
161.8384,0.002963676
161.8715,0.002989731
161.8884,0.002989731
161.9212,0.00295536
161.9449,0.002940941
161.9785,0.002930946
161.9946,0.002915573
162.0114,0.002901306
162.0444,0.002928886
162.0614,0.002929993
162.1068,0.002898521
162.1234,0.002897224
162.1565,0.002896461
162.1733,0.002881699
162.1897,0.00286747
162.2233,0.002896309
162.2393,0.00289669
162.2763,0.002866745
162.2925,0.002864838
162.3092,0.002852325
162.3422,0.002880974
162.3592,0.002880974
162.3753,0.002866592
162.4125,0.002895584
162.4292,0.002896652
162.4622,0.002880211
162.4788,0.002865677
162.4954,0.002851333
162.5291,0.002880249
162.5451,0.002881203
162.5841,0.002852287
162.6,0.002856407
162.6406,0.002829514
162.6572,0.002817421
162.691,0.002816162
162.707,0.00280407
162.7482,0.002778587
162.7649,0.002795181
162.7813,0.002782516
162.8149,0.002814255
162.831,0.002816162
162.8476,0.002804603
162.8902,0.002833519
162.9068,0.002835007
162.9399,0.002898407
162.9565,0.002899857
162.973,0.00288311
163.0061,0.002911377
163.0228,0.002910881
163.0628,0.002881279
163.0788,0.002887955
163.1118,0.002859497
163.1287,0.002846489
163.1449,0.002831077
163.1816,0.002861214
163.2056,0.00286232
163.2387,0.002928925
163.2552,0.002930221
163.2718,0.002912521
163.3049,0.002940216
163.3216,0.00293911
163.3381,0.002923126
163.3776,0.002950287
163.3936,0.002969551
163.4274,0.002936287
163.4434,0.002921791
163.4604,0.002907104
163.493,0.002933617
163.5176,0.002931213
163.5508,0.002928047
163.5674,0.002912826
163.5843,0.002897072
163.6173,0.002926025
163.6336,0.002923965
163.6503,0.002909317
163.6876,0.002936173
163.7043,0.002950058
163.7428,0.002918358
163.7593,0.002921524
163.7924,0.002890358
163.809,0.002876282
163.8512,0.002846489
163.8675,0.00286335
163.8842,0.00285038
163.9181,0.002878761
163.9341,0.00287838
163.9671,0.002851372
163.9956,0.002838364
164.0291,0.002907829
164.0453,0.002907448
164.08,0.002877159
164.0962,0.002866402
164.113,0.002853851
164.1683,0.002882118
164.185,0.002916145
164.218,0.00298748
164.235,0.002986946
164.2511,0.002967682
164.2842,0.002993355
164.3091,0.002992439
164.3429,0.002985725
164.3589,0.002968864
164.3754,0.002953529
164.4088,0.002977142
164.4258,0.002975235
164.4416,0.002959595
164.4808,0.002984123
164.4968,0.003000679
164.5298,0.002966156
164.5468,0.002950439
164.5629,0.002932358
164.596,0.002958565
164.6178,0.002956924
164.6509,0.002941933
164.6677,0.002926063
164.6841,0.002910194
164.7172,0.002937508
164.7337,0.002936745
164.7845,0.002904472
164.8016,0.002907257
164.8346,0.002979774
164.8516,0.002979393
164.8675,0.002960091
164.9005,0.002985229
164.9281,0.002984695
164.9614,0.003045578
164.9784,0.003042564
164.9944,0.003024673
165.0284,0.003047867
165.0444,0.003044472
165.0872,0.003008232
165.1043,0.003006172
165.1369,0.002989731
165.1535,0.00297039
165.1703,0.002953682
165.2033,0.002980003
165.2198,0.00297699
165.2566,0.002943153
165.2732,0.002939491
165.3063,0.002907524
165.3232,0.002893562
165.3562,0.00286274
165.3732,0.002850265
165.4136,0.002821884
165.4301,0.002833252
165.4467,0.002820053
165.4801,0.002849808
165.4964,0.002850685
165.5131,0.002837334
165.5529,0.002866135
165.57,0.002868919
165.603,0.002862892
165.6191,0.002846374
165.636,0.00283287
165.669,0.002862358
165.6854,0.002861977
165.7269,0.00283329
165.7439,0.002848892
165.76,0.002834969
165.7939,0.002863731
165.8099,0.002865753
165.8262,0.002852402
165.879,0.00287857
165.9121,0.002932053
165.9288,0.002916298
165.9618,0.002885361
165.9788,0.002871666
165.995,0.002855186
166.0387,0.00288372
166.0552,0.002920113
166.0718,0.00290493
166.1049,0.002931976
166.1217,0.002931976
166.1381,0.002915001
166.1815,0.002941284
166.1987,0.002960472
166.2312,0.002944908
166.2483,0.002926292
166.2643,0.002909279
166.2974,0.002936439
166.3141,0.002936668
166.3531,0.002903404
166.3692,0.002906723
166.3861,0.002892876
166.4191,0.002919693
166.4361,0.002917824
166.4521,0.002901993
166.4893,0.002929115
166.5058,0.002929306
166.539,0.002909813
166.556,0.002894287
166.5721,0.002879028
166.6053,0.002906494
166.622,0.002905807
166.6653,0.002875748
166.6819,0.002896538
166.715,0.002866096
166.7319,0.002852821
166.7482,0.002836838
166.782,0.002865944
166.8143,0.002865982
166.8474,0.002951355
166.8648,0.00295002
166.8808,0.002933273
166.9137,0.00295948
166.9303,0.002957649
166.9468,0.00294075
166.9973,0.002966347
167.0142,0.002996674
167.0472,0.002989769
167.0642,0.002971001
167.0802,0.002954292
167.1217,0.002978783
167.1464,0.002977104
167.1796,0.003058624
167.1966,0.003057671
167.2127,0.00303585
167.2458,0.003059044
167.2624,0.003056106
167.3004,0.00301651
167.3169,0.002999954
167.3505,0.002978821
167.3666,0.002961464
167.3835,0.002946052
167.4165,0.002970657
167.4329,0.00296772
167.4725,0.002933464
167.4895,0.002939834
167.5057,0.002923126
167.5391,0.002949028
167.5554,0.002947769
167.5721,0.002932129
167.6102,0.002957497
167.6268,0.002955322
167.66,0.002938804
167.677,0.00292469
167.693,0.002906799
167.727,0.002932663
167.743,0.002931557
167.7842,0.002899704
167.801,0.002912712
167.8174,0.002896614
167.8509,0.002923393
167.8679,0.002922668
167.8839,0.002907638
167.9251,0.002933312
167.9417,0.002934189
167.9748,0.00292736
167.9914,0.002911415
168.0079,0.002895355
168.0418,0.002922249
168.0576,0.002920647
168.1051,0.002889213
168.1217,0.002899322
168.1548,0.002892494
168.1713,0.002876587
168.2047,0.002847061
168.2292,0.002835274
168.2776,0.002889824
168.2946,0.002941208
168.3106,0.002925339
168.3446,0.002951126
168.3603,0.002949104
168.404,0.002915764
168.4215,0.00290226
168.4537,0.002966766
168.4705,0.002962608
168.4875,0.00294384
168.52,0.00297142
168.5366,0.002967262
168.5754,0.002933044
168.5918,0.002934952
168.6084,0.002919693
168.6414,0.002945022
168.658,0.002945251
168.6746,0.002926102
168.7111,0.002952042
168.7277,0.002951088
168.7614,0.002928238
168.7774,0.00291153
168.8105,0.002880058
168.8274,0.002866211
168.8437,0.002849846
168.8893,0.00287796
168.9057,0.002920685
168.9223,0.002905426
168.9554,0.002931099
168.9722,0.002930946
168.9892,0.002913513
169.033,0.002941742
169.0502,0.002938309
169.0827,0.003004761
169.0993,0.002999878
169.1159,0.002981529
169.1492,0.003005371
169.1719,0.00300518
169.2121,0.003048248
169.2291,0.003069
169.2681,0.003030701
169.2851,0.003031921
169.3012,0.003013077
169.3388,0.003035812
169.356,0.003033066
169.389,0.003011894
169.4051,0.002991257
169.422,0.002974739
169.455,0.002998199
169.472,0.002996864
169.5119,0.002960358
169.5283,0.002966423
169.5449,0.002949409
169.578,0.002973747
169.5949,0.002971382
169.6278,0.002937889
169.6505,0.002922096
169.6838,0.002908707
169.7008,0.002892952
169.7168,0.00287796
169.7499,0.002904777
169.7664,0.002903518
169.783,0.002887115
169.8329,0.002914085
169.8497,0.002970924
169.866,0.002953758
169.8991,0.002978592
169.9157,0.002976608
169.9327,0.002958527
169.9713,0.002984428
169.9879,0.002980499
170.021,0.002965126
170.0417,0.002947922
170.0759,0.002927933
170.0926,0.002911491
170.1372,0.00288311
170.154,0.002892799
170.187,0.002877274
170.2035,0.002861214
170.2201,0.002846069
170.254,0.002874069
170.27,0.002873344
170.3061,0.002844353
170.3226,0.002840271
170.3392,0.002825661
170.3729,0.002854347
170.3952,0.002854919
170.4283,0.002846756
170.4493,0.002832832
170.4824,0.002819366
170.4998,0.002805519
170.5158,0.002791786
170.5488,0.002822456
170.5652,0.002824631
170.5818,0.002808609
170.6199,0.002836761
170.6365,0.002854423
170.6531,0.002840004
170.6863,0.002868309
170.7032,0.002867928
170.7193,0.002852821
170.7561,0.00288044
170.7727,0.002880974
170.8063,0.002861938
170.8232,0.002847023
170.8391,0.002833748
170.8722,0.002860908
170.8887,0.002859879
170.9342,0.002830582
170.9511,0.002855988
170.984,0.002831192
171.001,0.002817726
171.0175,0.002801933
171.0505,0.00283268
171.0799,0.002831459
171.1131,0.002904739
171.1296,0.002904014
171.1629,0.002872314
171.1793,0.002859383
171.1959,0.002842331
171.2441,0.002869682
171.2609,0.002894325
171.2939,0.002890243
171.3104,0.002873802
171.327,0.0028582
171.3603,0.002885666
171.3767,0.002884636
171.4169,0.002853966
171.4335,0.002863197
171.4503,0.00284832
171.4832,0.002877045
171.507,0.002875633
171.5402,0.002869987
171.5628,0.002857437
171.5962,0.002846298
171.6125,0.00283184
171.6292,0.002818413
171.6622,0.002846374
171.6791,0.002847595
171.6961,0.00283123
171.7341,0.002861824
171.7502,0.002876854
171.7668,0.002862701
171.8,0.002888565
171.817,0.002887688
171.8331,0.002872276
171.8792,0.002898941
171.896,0.002898102
171.9289,0.002969627
171.946,0.002966614
171.962,0.002948646
171.9959,0.002972908
172.0117,0.002971535
172.0549,0.002935333
172.0709,0.00295063
172.104,0.002916603
172.1209,0.002901268
172.1372,0.002883949
172.1754,0.00291008
172.1987,0.002909203
172.2318,0.002975006
172.2484,0.002974243
172.265,0.002954483
172.2988,0.00297863
172.3148,0.002976875
172.3318,0.002960434
172.3757,0.002983856
172.3927,0.003017349
172.4088,0.002999115
172.4481,0.00302185
172.4662,0.00302887
172.5121,0.003006592
172.5286,0.002987976
172.5618,0.003054275
172.5783,0.003050384
172.5949,0.003030281
172.6289,0.00305191
172.6553,0.003047943
172.7015,0.003106003
172.7182,0.00314518
172.7515,0.003102341
172.7679,0.003083801
172.7845,0.003060608
172.8285,0.003080978
172.8461,0.003076286
172.8794,0.003137054
172.8958,0.003131409
172.9124,0.003110046
172.9455,0.003128815
172.9623,0.003124733
173.0023,0.003080902
173.0187,0.003083343
173.0353,0.003062935
173.0684,0.003083076
173.0853,0.003079681
173.1016,0.003057709
173.1431,0.00307785
173.1597,0.003091354
173.1932,0.003060913
173.2102,0.003040352
173.2425,0.003004188
173.2594,0.002984199
173.2757,0.00296421
173.3143,0.002987823
173.3313,0.003003425
173.3473,0.002985001
173.3804,0.003007393
173.397,0.003004227
173.4135,0.002984772
173.4576,0.003008194
173.4742,0.003004875
173.5073,0.00306488
173.5239,0.003060303
173.5572,0.003020172
173.5736,0.003003311
173.5902,0.002982636
173.6386,0.003004875
173.6556,0.00305397
173.6718,0.00303421
173.7049,0.003055496
173.7216,0.00305233
173.738,0.003031464
173.7914,0.00305275
173.8245,0.003097458
173.841,0.00307888
173.8576,0.003055954
173.8907,0.003076324
173.9075,0.003072662
173.9578,0.003031883
173.9745,0.003070641
174.0075,0.003030395
174.024,0.003012047
174.0411,0.002991638
174.0851,0.00301548
174.1025,0.003011971
174.1356,0.003074036
174.1523,0.003068962
174.1688,0.00304924
174.2023,0.003069763
174.226,0.003065376
174.2643,0.003110657
174.2808,0.00312294
174.2973,0.003101158
174.3312,0.003120461
174.3472,0.003115463
174.3642,0.003095283
174.4013,0.003114395
174.4182,0.003106651
174.4512,0.003080788
174.4681,0.003060684
174.4841,0.003038254
174.5172,0.003058929
174.5338,0.003055763
174.5712,0.003014297
174.5881,0.003009186
174.6043,0.002990227
174.6374,0.003013
174.654,0.003009834
174.6706,0.002989845
174.7077,0.003012581
174.7243,0.003008881
174.758,0.002984505
174.774,0.002966576
174.7906,0.002949867
174.824,0.002971611
174.8461,0.002968826
174.8879,0.003011856
174.9045,0.003037949
174.9376,0.00299881
174.9542,0.002982979
174.9708,0.002961044
175.0039,0.002985039
175.0309,0.002983436
175.064,0.003040161
175.0808,0.00303688
175.1137,0.002997055
175.1303,0.002979546
175.1905,0.002940979
175.207,0.002969055
175.2407,0.003039322
175.2577,0.003035126
175.2733,0.003017044
175.3065,0.003036613
175.3305,0.003032913
175.3636,0.003019218
175.3802,0.003000145
175.3971,0.002980575
175.4299,0.003004608
175.4465,0.003000564
175.4635,0.002980499
175.5058,0.003005066
175.5225,0.003032913
175.5572,0.002994423
175.5745,0.002976608
175.6069,0.002946434
175.6234,0.002927055
175.6633,0.002892265
175.6797,0.002898712
175.6963,0.002882614
175.7294,0.002907524
175.7463,0.002907333
175.7791,0.002873802
175.7995,0.002860031
175.8326,0.00283947
175.8493,0.002825127
175.8657,0.002809792
175.8992,0.002837143
175.9154,0.002837181
175.932,0.002823486
175.9851,0.002849579
176.0021,0.002881927
176.0348,0.002945137
176.0514,0.002940254
176.0681,0.002923012
176.1043,0.002947845
176.1211,0.002944908
176.154,0.002921829
176.1706,0.002903481
176.1871,0.002886963
176.221,0.002911835
176.2432,0.002911262
176.2834,0.002956962
176.3003,0.002977981
176.3165,0.002959518
176.3503,0.002982254
176.3663,0.002980347
176.3828,0.002963447
176.4199,0.002983436
176.4365,0.002980499
176.4702,0.002957039
176.4862,0.002939949
176.5027,0.002923431
176.5359,0.002945824
176.5524,0.002943268
176.5942,0.002907982
176.6102,0.002918091
176.6266,0.002903633
176.6601,0.002925835
176.6763,0.002924156
176.6931,0.002908134
176.7329,0.002931671
176.7495,0.002931518
176.7826,0.002917595
176.7991,0.002900581
176.816,0.00288372
176.849,0.002910042
176.8654,0.002906914
176.9097,0.002873993
176.9263,0.002895813
176.9428,0.002879677
176.976,0.002904739
176.9925,0.002903328
177.0259,0.002870064
177.0505,0.002857361
177.0836,0.002851601
177.1002,0.00283886
177.1168,0.002820702
177.1548,0.002848205
177.1714,0.002864685
177.2171,0.002833633
177.2338,0.002838974
177.2668,0.002831154
177.2837,0.002816276
177.3167,0.002788353
177.3337,0.002775917
177.3497,0.002760124
177.3877,0.002788467
177.4047,0.002805252
177.4207,0.002791595
177.4542,0.002819061
177.4707,0.002820091
177.4876,0.002805405
177.5247,0.002834358
177.5416,0.002835083
177.5746,0.002817802
177.5915,0.002802238
177.6076,0.002788582
177.6415,0.002815971
177.6573,0.002817039
177.6971,0.00278698
177.7137,0.002796059
177.7305,0.002782097
177.7635,0.00281086
177.7799,0.002812424
177.7965,0.002795868
177.8356,0.00282341
177.8522,0.002824097
177.8853,0.002814407
177.9022,0.002800941
177.9184,0.00278492
177.9515,0.002812919
177.9682,0.002813644
178.0092,0.002784538
178.0262,0.002796974
178.0423,0.002783394
178.0756,0.002811088
178.0926,0.002811432
178.1086,0.002797127
178.1617,0.002824287
178.1786,0.002856407
178.2116,0.002918854
178.228,0.002918167
178.2446,0.002899094
178.2885,0.002923126
178.309,0.002955818
178.3421,0.002934837
178.359,0.00291748
178.3753,0.002899971
178.4084,0.002924652
178.425,0.002922745
178.442,0.002904892
178.4804,0.002930412
178.497,0.002946091
178.5135,0.002928543
178.5467,0.002952042
178.5632,0.002949333
178.5799,0.002931099
178.6167,0.002954788
178.6333,0.002951546
178.6664,0.002928047
178.6833,0.002912521
178.6995,0.002892799
178.7326,0.002917671
178.7493,0.002915268
178.7896,0.002881775
178.8062,0.002889595
178.8393,0.002857323
178.8561,0.00284256
178.8731,0.002825775
178.9056,0.0028545
178.934,0.002851601
178.9672,0.002917557
178.984,0.002917061
179.0003,0.002898178
179.0334,0.002922821
179.05,0.002920799
179.067,0.002903099
179.105,0.002928429
179.1216,0.002942505
179.1381,0.002924499
179.1719,0.002948151
179.1879,0.002946091
179.2295,0.002909736
179.2499,0.002894287
179.283,0.002958488
179.2996,0.00295536
179.3478,0.002919578
179.3648,0.002952309
179.3808,0.002935333
179.4229,0.002957573
179.4394,0.00298481
179.456,0.002966003
179.4891,0.002988014
179.5057,0.002984962
179.5227,0.002965317
179.5643,0.002988853
179.5809,0.00298645
179.614,0.002975426
179.6306,0.002957115
179.6476,0.002937775
179.6806,0.002962799
179.6968,0.002961159
179.734,0.002921524
179.7506,0.002917824
179.7846,0.002883148
179.8003,0.002867966
179.8173,0.002853088
179.8503,0.002877312
179.8789,0.002874031
179.9121,0.00294136
179.9286,0.002938309
179.9452,0.00292038
179.9792,0.002944069
179.9949,0.002942848
180.0115,0.00292614
180.0573,0.002946396
180.0735,0.00298542
180.0903,0.002967644
180.1233,0.002988739
180.1398,0.002984543
180.1792,0.002946739
180.2011,0.002931518
180.2352,0.002990913
180.2508,0.002986984
180.2674,0.002970963
180.3012,0.002989311
180.3171,0.002986603
180.3551,0.002948151
180.3721,0.002931251
180.4048,0.00291153
180.4213,0.002895737
180.4381,0.002875976
180.4711,0.002901268
180.4952,0.002898598
180.533,0.002947807
180.55,0.002961082
180.5661,0.002942085
180.5995,0.002964935
180.617,0.002962608
180.6326,0.002944069
180.666,0.002966614
180.6907,0.002963447
180.7239,0.003013573
180.7404,0.003011513
180.757,0.002989464
180.7901,0.003010483
180.8069,0.00300724
180.8233,0.002986565
180.8739,0.003007774
180.8912,0.003062706
180.9248,0.003023148
180.9409,0.003003273
180.9574,0.002984772
181.0078,0.003004379
181.0409,0.003038673
181.0577,0.003018455
181.0741,0.002997932
181.1077,0.003018722
181.1333,0.003014526
181.1719,0.003067093
181.1886,0.003080177
181.2216,0.003038139
181.2386,0.003018837
181.2556,0.002996445
181.2878,0.003020248
181.3133,0.00301384
181.3465,0.003063202
181.363,0.003057938
181.3796,0.003037071
181.4127,0.003056221
181.4295,0.003050957
181.4458,0.003029976
181.4868,0.003049545
181.5034,0.003070831
181.5199,0.003050003
181.5531,0.003068886
181.5704,0.003063354
181.5864,0.003041878
181.6277,0.003061638
181.6443,0.003058052
181.6859,0.003042297
181.7034,0.003022995
181.7363,0.003072853
181.7523,0.003065109
181.7693,0.003044853
181.8124,0.003063583
181.8293,0.003091965
181.8621,0.003049431
181.8792,0.003029633
181.8952,0.003007011
181.9283,0.003027077
181.9537,0.003022041
181.9871,0.00307167
182.0034,0.003066292
182.02,0.003045692
182.0541,0.003063889
182.0697,0.003058701
182.0862,0.003040276
182.128,0.003056297
182.1441,0.003078117
182.1605,0.003058739
182.194,0.003075256
182.2102,0.003069229
182.2267,0.003049087
182.2798,0.003066788
182.2963,0.003103752
182.3295,0.003084068
182.346,0.003061943
182.3629,0.00304039
182.3959,0.00306057
182.4129,0.003054161
182.4543,0.003014297
182.4709,0.003021965
182.504,0.002981338
182.5206,0.002963867
182.5371,0.002943382
182.5708,0.002965317
182.5975,0.002961807
182.6313,0.003019028
182.6473,0.003014793
182.6637,0.002996941
182.6969,0.003014793
182.7134,0.003010101
182.73,0.002989921
182.7673,0.003010559
182.7836,0.003019371
182.8003,0.003000183
182.8422,0.003019638
182.8582,0.003042412
182.8746,0.003024063
182.9196,0.003041039
182.9361,0.003036346
182.9693,0.003094826
182.9861,0.003090515
183.0031,0.003066902
183.0361,0.003087502
183.0521,0.003078766
183.095,0.003035164
183.1115,0.003047256
183.1281,0.003026619
183.1612,0.003045883
183.178,0.003040886
183.2175,0.002999954
183.2378,0.002981453
183.2709,0.003034821
183.2875,0.003031425
183.3041,0.003008842
183.3379,0.003028946
183.3539,0.003024444
183.393,0.002983856
183.4095,0.002965278
183.4428,0.002945824
183.4598,0.002927742
183.4758,0.002909851
183.5098,0.002932396
183.5255,0.00292923
183.5661,0.00289341
183.5827,0.002900925
183.6158,0.002867088
183.6324,0.002851868
183.649,0.002833786
183.6821,0.002859192
183.7054,0.0028582
183.7386,0.002847595
183.7556,0.002832069
183.7716,0.002816048
183.8048,0.002841721
183.8213,0.002840271
183.8656,0.002808838
183.9065,0.002816162
183.9229,0.002826424
183.9395,0.002811279
183.9735,0.002836761
183.9895,0.002837295
184.0057,0.002822914
184.0512,0.002845459
184.0684,0.002885323
184.0844,0.002868652
184.1175,0.002892647
184.134,0.002890167
184.1506,0.002872963
184.1931,0.002896767
184.2098,0.002906875
184.2429,0.002891197
184.2598,0.002873726
184.276,0.002856865
184.3091,0.002880859
184.3263,0.002879639
184.3638,0.002847672
184.3804,0.002845878
184.4142,0.002813682
184.4302,0.00279953
184.4632,0.002769737
184.4803,0.002756538
184.5176,0.002728386
184.5342,0.002729301
184.5673,0.002703247
184.5842,0.002692451
184.6004,0.002678452
184.6342,0.002708206
184.6573,0.002709885
184.6904,0.002708321
184.7071,0.002696724
184.7235,0.002683563
184.7571,0.002712631
184.7732,0.002713966
184.7901,0.002702331
184.828,0.002730713
184.845,0.002746887
184.861,0.00273407
184.895,0.002761497
184.911,0.002761688
184.9271,0.002751045
184.9788,0.002775078
185.0132,0.002822609
185.0299,0.002811279
185.0747,0.002781372
185.0913,0.002768059
185.1348,0.002832794
185.1518,0.002831459
185.1848,0.002892876
185.2031,0.002888947
185.2363,0.002862015
185.2528,0.002845383
185.2981,0.002812691
185.3147,0.002822075
185.3478,0.002806664
185.3647,0.002791443
185.381,0.002776375
185.4141,0.002803001
185.4306,0.002802887
185.472,0.002772713
185.4886,0.002785377
185.5217,0.002756577
185.5386,0.002743797
185.5548,0.002728882
185.5879,0.002756538
185.6087,0.00275753
185.6425,0.002743034
185.6585,0.002730217
185.6915,0.002703247
185.7085,0.002692337
185.7251,0.002677498
185.7631,0.002708855
185.7797,0.002711143
185.8131,0.002700157
185.8294,0.002687569
185.8461,0.002676315
185.8791,0.00270504
185.896,0.002706032
185.94,0.002681923
185.9564,0.002705536
185.973,0.002693481
186.0061,0.002721748
186.0229,0.002722587
186.0392,0.002709656
186.076,0.002737732
186.0926,0.002738762
186.1257,0.002723465
186.1423,0.002710266
186.1588,0.002696876
186.192,0.002726059
186.2495,0.002713242
186.2668,0.002758713
186.2992,0.002755852
186.3158,0.002740059
186.3327,0.002726021
186.3657,0.002755203
186.3821,0.002756538
186.4237,0.002726211
186.44,0.002740135
186.4566,0.00272728
186.4897,0.00275444
186.5066,0.002754669
186.5229,0.002740478
186.5648,0.002767792
186.5814,0.002768288
186.6145,0.002823868
186.6311,0.002824669
186.6476,0.002806625
186.681,0.002832107
186.698,0.002830658
186.7355,0.00280098
186.752,0.002800369
186.7686,0.002785225
186.802,0.002811203
186.8183,0.002809753
186.8349,0.002795258
186.8788,0.002820435
186.8959,0.002820778
186.9289,0.002881431
186.945,0.002877235
186.9618,0.002861786
186.9948,0.002884445
187.0113,0.002881508
187.0568,0.002847328
187.0731,0.002870789
187.0898,0.002854652
187.1228,0.002878189
187.1397,0.00287735
187.1559,0.002858162
187.2008,0.002881622
187.2177,0.002902641
187.2508,0.002884254
187.2677,0.002868004
187.2837,0.002849464
187.3167,0.002872085
187.3336,0.002871437
187.3776,0.002837334
187.3942,0.00284008
187.4276,0.002824059
187.4439,0.002807999
187.4605,0.002793579
187.4936,0.002818604
187.5163,0.002817192
187.5495,0.00280632
187.5665,0.002790909
187.5826,0.002775993
187.6157,0.002801704
187.6324,0.002801895
187.6758,0.00277092
187.6924,0.002757492
187.7255,0.002816772
187.7424,0.002816963
187.7752,0.002785683
187.7923,0.002771759
187.8083,0.002754593
187.8523,0.002781563
187.8683,0.002814865
187.9014,0.002784119
187.9179,0.002770309
187.9352,0.00275383
187.9688,0.002782936
188.0005,0.002784271
188.0364,0.002859688
188.053,0.002858581
188.0861,0.002833328
188.1027,0.002817459
188.1192,0.002801437
188.1559,0.002826385
188.1731,0.002836456
188.1891,0.002820167
188.2222,0.002844925
188.2391,0.00284481
188.2553,0.002827034
188.3016,0.002850838
188.3181,0.002876434
188.3513,0.002857895
188.368,0.002842178
188.3844,0.002824707
188.4175,0.002848701
188.4341,0.00284729
188.4749,0.00281414
188.4919,0.002823028
188.5079,0.002807884
188.541,0.002832031
188.5631,0.0028302
188.5968,0.002816505
188.6175,0.002801361
188.6508,0.002785072
188.6672,0.002770615
188.6838,0.002756081
188.7169,0.002782135
188.7338,0.002782822
188.75,0.002766189
188.7897,0.002792244
188.8062,0.00281311
188.8228,0.002797508
188.856,0.002822227
188.8725,0.002822265
188.8897,0.002805138
188.9282,0.00283184
188.9447,0.002828445
188.9779,0.002815437
188.9946,0.002800484
189.0116,0.002784195
189.0446,0.002811165
189.0607,0.00280796
189.1027,0.002777061
189.1199,0.002791481
189.1359,0.002776298
189.169,0.002802009
189.1855,0.002800713
189.2021,0.002785606
189.246,0.002810325
189.2626,0.002833519
189.2958,0.0028125
189.3123,0.002798767
189.3293,0.002781257
189.3623,0.002807884
189.3785,0.002805023
189.4179,0.002774315
189.4345,0.002778396
189.4676,0.002750282
189.4842,0.00273613
189.5007,0.002721558
189.5339,0.002748947
189.5546,0.002748642
189.5878,0.002734604
189.6052,0.002720604
189.6212,0.002707138
189.6541,0.002735214
189.6706,0.002736664
189.6872,0.002720833
189.7361,0.002747841
189.7524,0.002799187
189.769,0.002784576
189.8021,0.002809563
189.819,0.002807999
189.8352,0.002792244
189.8789,0.002817383
189.8954,0.002824783
189.9289,0.002817917
189.9451,0.002801742
189.9619,0.002787437
189.9949,0.00281189
190.0114,0.002811737
190.0573,0.002778091
190.0739,0.002805405
190.1069,0.002774162
190.1235,0.002760734
190.1401,0.00274456
190.1733,0.00277092
190.1949,0.00277256
190.2283,0.002757721
190.2446,0.002743034
190.2613,0.00272995
190.2943,0.002756081
190.3113,0.002755279
190.3543,0.002727509
190.3712,0.002728195
190.404,0.002720108
190.4205,0.002704925
190.4371,0.00269165
190.4702,0.002719612
190.487,0.002721443
190.5293,0.002692947
190.5461,0.002710838
190.579,0.002684517
190.5956,0.002673645
190.6122,0.002658691
190.646,0.002687836
190.6682,0.002689629
190.702,0.002684326
190.718,0.002672539
190.7349,0.002660942
190.7679,0.002689476
190.7841,0.00268856
190.8009,0.00267662
190.8372,0.002704315
190.8537,0.00271595
190.8919,0.00268898
190.908,0.002690925
190.9248,0.002679291
190.9577,0.002707176
190.984,0.002706947
191.0178,0.002766113
191.0346,0.002766647
191.0691,0.002739372
191.0857,0.00272953
191.1282,0.00270195
191.1448,0.002692108
191.1779,0.002693176
191.1947,0.002679977
191.2276,0.002655334
191.2442,0.002644577
191.29,0.002618637
191.3065,0.002622528
191.3397,0.002626877
191.3566,0.002615089
191.3728,0.002604332
191.4059,0.002634544
191.4225,0.00263649
191.4628,0.002613525
191.4794,0.002625694
191.4959,0.002614097
191.5291,0.002644463
191.5464,0.002645798
191.5624,0.002634392
191.6016,0.002664413
191.6184,0.002667198
191.6514,0.002661743
191.6679,0.002648239
191.6844,0.002636528
191.7176,0.002665596
191.7344,0.002668381
191.7727,0.002643127
191.7893,0.00264843
191.8059,0.002636261
191.839,0.002665596
191.8556,0.002667122
191.8723,0.002654572
191.914,0.002683601
191.9632,0.002700081
191.9802,0.002738647
191.9962,0.002725792
192.029,0.002751922
192.0468,0.002750549
192.097,0.002780113
192.1143,0.002835503
192.1492,0.002805023
192.1666,0.002794876
192.213,0.002766075
192.258,0.00278038
192.2746,0.002804107
192.2911,0.002788277
192.3267,0.002812767
192.3433,0.002812424
